HYBAS_ID,Sta_TDq0,Sta_TDq1,Sta_TDq2,Obs_TDq0,Obs_TDq1,Obs_TDq2,Sta_FDq0,Sta_FDq1,Sta_FDq2,Obs_FDq0,Obs_FDq1,Obs_FDq2
2040084130,14.97320524,9.016142424,7.648803318,13,8.750739692,7.501831502,3.763291867,2.548634402,2.393483354,3.744195115,2.862040881,2.662886011
2040085500,19.89134491,14.12247407,11.51116997,17,12.77722605,10.69868996,2.479744895,2.239065286,2.153523572,3.485205158,3.016692863,2.775487224
2040085590,37.11793551,20.11705632,13.86669164,33,18.87950275,13.45773604,5.716258132,2.95379063,2.391647227,6.827894569,4.046303355,3.214104989
2040085620,15.21207023,11.45715196,9.514305136,14,10.80148174,9.061946903,2.648304366,2.218173015,2.114085703,3.286172414,2.824048533,2.598276124
2040085630,13.15421383,9.273523887,7.262847774,13,9.169329909,7.198501873,2.529205661,2.248244004,2.115894328,3.196126786,2.69646513,2.433643866
2040085670,13.80028177,9.362300375,7.488088524,14,9.472869662,7.561897702,2.352073589,2.184115355,2.096986584,3.131278693,2.635603362,2.406757214
2040085690,34.91637083,16.76428471,9.534743892,22,13.07692928,8.75,3.121632406,2.415622151,2.236486985,4.221780603,3.104618975,2.608123417
2040085700,13.56841823,12.74873626,12.11612474,13,11.87892699,11.10769231,3.536025404,2.999010445,2.760781596,3.865059745,3.466754257,3.241372046
2040085710,11.89922028,6.948618804,5.702453857,10,6.645733316,5.557024793,2.720318024,2.184372525,2.058915224,2.874141941,2.389845721,2.22757075
2040085720,38.58061229,16.87023618,12.21774221,48,17.34090004,12.35448451,5.905016902,2.938951495,2.5212526,8.910277407,3.925469984,3.220071791
2040085730,22.05808827,15.06084069,9.765882431,15,10.96491254,8.257142857,4.542317854,2.690805618,2.137944253,4.284375063,3.056381583,2.513952254
2040085930,25.72015806,17.16890582,13.76593034,22,15.79210458,12.9954597,5.594295177,2.845456661,2.364225478,5.62530747,3.697919698,3.162065551
2040085960,56.52661901,23.7918525,16.72679559,48,22.88441821,16.48243894,8.342122902,3.424544682,2.621635434,9.528542449,4.713604675,3.646138697
2040085990,37.55726153,13.56269754,9.368470837,23,11.96500512,9,6.025210415,2.771604495,2.283195523,5.680664815,3.261580071,2.711275545
2040288980,31.19271207,19.58523693,14.62217209,23,16.52573119,13.20840951,5.725356249,2.776233645,2.328121875,5.063935229,3.585016472,3.068606907
2040289120,18.11437979,11.27417654,8.164751276,19,11.49621007,8.272398844,2.345399032,1.92283358,1.769420569,3.512801784,2.617517678,2.240424934
2040292580,10.33009342,9.24932717,8.187686479,10,8.710555444,7.681818182,2.480509367,2.325364755,2.175916357,2.861500616,2.644825059,2.467325375
2040292690,32.06910585,23.85348179,16.84073576,17,14.13609701,11.86419753,4.46230316,2.880628816,2.485921992,4.023397135,3.423205243,3.05131705
2040309560,13.78006427,10.05025639,7.384461328,14,10.25502673,7.511737089,2.5131188,2.148882502,1.981976037,3.18141224,2.684615216,2.345297756
2040309610,62.88709839,23.37835265,10.83103863,43,20.00020532,10.47272727,10.00969135,3.600341939,2.557123567,9.297775665,4.471248141,3.035269403
2040315940,64.49391999,35.00297633,23.13054089,62,34.24266796,22.87641344,9.38257766,4.540074897,3.191251894,11.93184475,6.486751807,4.637123329
2040363700,15.50074965,14.23537619,11.72679305,14,11.98881345,10.05128205,3.456887159,2.944787064,2.592398463,3.764160582,3.312341248,2.959309864
2040400100,36.39096545,27.60716399,20.59545557,32,24.21556424,18.76299376,5.904039002,3.821163954,3.037474485,6.773751497,5.011371343,4.11154224
2040416390,49.07347194,26.37514898,21.17238372,41,25.09249432,20.58565582,7.388986726,4.263284305,3.383024507,8.411127899,5.490903785,4.559347138
2040491970,30.53275047,14.55235135,6.925511439,27,13.61677032,6.800832755,6.594276595,4.143412845,3.049341625,6.899422056,4.331956062,3.06441699
2040539930,122.4480115,69.32583441,43.56780719,179,74.55326504,45.29835355,14.36688443,9.359437631,7.233800613,26.0030485,13.40291238,9.50557527
2040540100,96.48341514,48.62401591,29.959878,136,51.89157023,30.84462612,13.08073018,8.275222852,6.530314955,21.53566642,10.73317541,7.743874362
2040543090,61.69810364,37.8482425,26.42285535,61,37.57835589,26.29984517,9.841572955,6.746047035,5.492540776,12.17125739,8.307443508,6.569753717
2040543160,84.56659279,44.43553266,27.68967629,116,47.10651246,28.45396403,11.90405049,7.199290164,5.506008571,18.80757399,9.535610129,6.791499393
2040548500,84.5219933,42.67451692,25.92083137,121,45.49134274,26.65024845,11.80349014,7.434423283,5.709264544,19.32249849,9.590314257,6.785554335
2040555780,91.50162823,42.4333934,21.79103048,102,43.65175046,22.00788808,11.82265037,6.883427075,5.237925622,17.32208384,9.090288204,6.134071787
2040785900,50.58836466,23.86047982,16.88141637,59,24.4657741,17.07590864,7.653216554,3.771868143,3.07806654,10.81458198,5.104159703,4.012293998
2040816320,54.03733831,28.78079221,19.80676867,54,28.77312971,19.80382691,8.421393873,3.925451348,3.0204097,10.67261339,5.622063235,4.251517293
2040816870,19.58990397,14.37969471,11.82301378,20,14.59646349,11.99561884,3.116395794,2.532637806,2.282884692,4.096400571,3.362283093,2.996691603
2040828790,25.97879894,16.38883852,12.38278412,27,16.65049103,12.52692177,4.161929044,2.791761799,2.427987159,5.515235884,3.739394779,3.152002335
3040024310,51.07285914,28.50093963,20.73902192,53,28.71393241,20.83142187,8.989144391,5.62859852,4.497913745,10.75109532,6.696639264,5.307199809
3040386960,92.73285611,47.91407634,30.87530635,91,47.66761809,30.79689503,12.24148584,6.297309676,4.510986073,15.63948676,8.870679205,6.339598744
3040481930,45.85505741,26.88829505,15.63916573,38,23.34677434,14.73381295,7.932299157,4.032033657,2.900870162,8.008458798,5.050361822,3.673523948
3040483880,59.60323903,54.13485105,44.01289421,34,30.19485483,26.75238095,9.512077132,8.41120364,7.244541458,8.944614755,7.861810477,7.027811794
3040496490,38.38961868,23.25016884,16.57858112,39,23.3847837,16.64235351,7.533833031,4.515057428,3.428584177,8.725947035,5.417203518,4.113477889
3040679750,54.00493154,35.5955244,25.93879245,53,35.11681156,25.68783669,9.49282133,6.523788291,5.31734218,10.99240445,7.672484453,6.076941875
3040679760,76.20060994,43.66895575,31.09645925,58,38.28038132,28.99823009,11.47489818,7.224455539,5.56114559,11.82429571,8.257373806,6.56190588
4040000890,50.40265152,34.39121643,19.49531032,32,23.28189257,16.13333333,9.703106595,4.650462681,3.104915694,7.234617672,5.083072896,3.877501371
4040003020,85.21355939,46.04904098,30.61748167,136,49.3646944,31.71116394,9.648688453,6.845637889,5.709063596,19.31937583,9.29468791,7.010574764
4040005050,76.6617814,39.9842716,27.23581993,122,42.65998019,28.10371581,9.184474037,6.33900964,5.205240912,17.51916194,8.37293943,6.352940949
4040005060,70.85008561,39.45739341,26.73406504,85,41.07242758,27.32924391,9.060997202,6.467405521,5.319608236,13.87264396,8.299961094,6.39421384
4040007410,74.31383788,47.17728812,36.367883,63,43.39673035,34.46020996,10.06406236,8.113765307,7.196088901,12.18323904,9.559467716,8.206386496
4040009890,80.28447071,47.44418743,35.55962832,78,46.92496137,35.30557745,8.386114714,6.841732492,6.201744447,12.91183759,9.1971098,7.722620421
4040012290,56.66001969,23.19183336,12.24442744,71,24.22635198,12.40249882,4.396389816,2.868585496,2.506647939,9.919667853,4.455404812,3.152029586
4040012770,48.58742515,29.64267248,19.43949471,37,24.72646286,17.74666667,3.927689759,3.300482534,3.050839721,6.207709597,4.680129062,3.897217084
4040012780,33.11984743,26.1906536,16.6390743,20,16.11564348,12.37373737,3.437041772,2.622060636,2.305809769,4.226611372,3.444951237,2.926703392
4040012990,118.8639045,39.32487452,26.15581372,106,38.56103275,26.00925926,8.274979014,5.502222678,4.667329079,15.18509867,7.583975151,5.945760129
4040013000,27.88260953,9.308725024,5.811221554,15,7.6541086,5.518018018,2.450976306,1.736409138,1.598389727,3.101980646,2.155482659,1.88008694
4040015000,117.0048913,57.280337,31.17961335,95,51.35447908,30.02790015,4.920668781,3.278820176,2.91279419,12.21969056,7.21690969,4.998071463
4040015010,65.75766394,52.39328456,37.49459338,53,41.64962674,31.95296524,4.445232027,3.290881352,2.892724072,7.737906028,6.257199732,5.184346983
4040015090,21.64724161,12.76985064,9.025815309,20,12.23252665,8.819613457,2.661855027,2.1847402,2.029362481,3.769335146,2.841658858,2.442155174
4040017030,73.8048215,35.73406055,21.442319,81,36.580665,21.6578294,3.897780036,2.896604628,2.590664479,10.30646213,5.566375069,3.992944885
4040018350,70.33329521,32.66931161,20.20728653,94,34.49662672,20.65231867,4.0939751,2.953367666,2.659823321,11.7729231,5.428342423,3.958726718
4040023060,69.64364852,43.86646053,30.09386569,40,30.42497558,24.3126615,7.30994696,4.85412462,4.0791256,7.952850741,6.119842418,5.170536464
4040023810,38.38631272,31.22840909,22.58664565,23,19.31260547,16.00952381,5.583548473,4.140446891,3.602706828,5.584894181,4.655213943,4.069411164
4040025460,36.4654265,23.92411721,19.09807107,46,25.2642425,19.91804284,3.682559809,2.767541601,2.492637241,6.891882284,4.467337103,3.79846257
4040027100,40.689667,20.86443663,14.39777701,30,18.51441065,13.63872491,3.455494714,2.669766448,2.427108459,5.161088999,3.742205848,3.150255244
4040027780,35.52110081,25.1169862,19.70882159,33,23.86938619,18.9619605,3.747238794,2.908905895,2.740257427,5.562666247,4.362268744,3.807213668
4040027790,16.47878463,13.18920292,10.4647376,13,10.53682537,8.827586207,2.776494748,2.360699206,2.137928086,3.081381879,2.665133208,2.408900898
4040027940,40.71021747,24.17194839,17.28339607,43,24.76272717,17.56123041,3.82790063,2.728034469,2.486812753,6.653380852,4.397618588,3.595401375
4040027950,29.81281434,18.77492634,14.35537946,36,19.78398524,14.90318095,3.286240604,2.417858025,2.193350151,5.742202652,3.718497259,3.133485944
4040028760,47.08740978,23.19724688,15.78059314,57,24.11106894,16.0702868,3.798268085,2.647189102,2.395361092,7.95280666,4.27288023,3.379494129
4040029530,60.21130605,32.96325078,22.76019678,77,34.92815582,23.5047917,4.089965384,2.86430511,2.555408101,10.10063735,5.436447275,4.194009466
4040031830,27.0614239,20.89301825,15.65147888,20,15.8297024,12.90243902,3.260419495,2.902352015,2.648604522,4.107229749,3.547905397,3.162892605
4040037060,21.5580677,13.19862193,7.498333641,16,10.36763901,6.805668016,3.230862117,2.224324592,1.945292691,3.497894545,2.673716199,2.22483231
4040039450,61.29913677,30.65197458,16.9396314,55,29.06900122,16.61781946,6.000014903,3.209855236,2.732178858,8.823122334,5.103398893,3.694148908
4040045780,71.12256816,28.49493502,19.56802888,31,21.48741082,17.21886792,9.603075503,6.236977768,5.524080297,7.832791356,6.204079562,5.471578077
4040046100,41.63261338,19.10678527,10.9503582,13,10.10976656,8.191011236,4.227657749,2.921637271,2.473725367,3.52642351,2.947600537,2.627015082
4040046370,55.67777315,27.79162031,17.71634067,73,29.26383126,18.12787208,4.40212936,3.114290815,2.772312284,9.904124261,5.032381366,3.818433258
4040047500,35.06473223,19.78775565,12.92982226,29,17.82094173,12.32161956,3.650194785,2.668352063,2.349558905,5.136060248,3.641358362,2.967008218
4040048900,51.33734558,28.9894621,19.77689695,59,30.3970472,20.33662678,3.993181291,2.798732426,2.50066053,8.271021415,4.995338552,3.87950514
4040050240,17.26037621,11.62944608,8.804184587,18,11.90093014,8.965692503,2.992929089,2.522581803,2.363770513,3.993793751,3.164225947,2.788791263
4040050300,13.08690394,7.119554277,4.605573027,10,6.180278487,4.358166189,2.853162723,2.313102163,2.071371496,2.990915333,2.384924345,2.098904957
4040095270,58.51252951,43.20551157,34.64902751,49,37.6494091,31.22123894,10.29651835,8.638506537,7.614379276,11.03985719,8.998330109,7.837544366
4040169400,22.7366112,18.66780956,16.66561165,18,15.47596014,14.01923077,3.591106257,3.171455579,2.88712067,4.076339379,3.711987325,3.473241183
4040223160,14.01745399,11.27413917,9.194731281,13,10.36057171,8.563106796,2.577574771,2.227092684,2.020726036,3.952192025,3.368004003,2.972272102
4040234270,14.14420487,11.65302252,9.439922401,12,9.795194467,8.213675214,2.609469941,1.902345601,1.614767034,2.957259566,2.446212815,2.147824899
4040298550,29.23729197,16.94255784,12.31075971,20,14.18485368,11.16457961,4.576955289,2.688886524,2.352418081,4.585174732,3.389126493,2.949520613
4040484760,22.26430548,12.05649718,8.243837877,19,11.28027366,7.995616781,3.43531704,2.514612767,2.30950043,5.341864412,3.710584951,3.018079578
4040545530,18.34961225,11.41363404,9.077256055,17,11.09380522,8.909090909,2.922422076,2.494132857,2.333009039,3.748481488,3.027853577,2.734647479
4040627620,33.26594967,22.86743241,18.81818535,33,22.78724563,18.7609474,6.095290465,4.67982942,3.901997045,7.42573013,5.58168596,4.72054046
4040748300,78.96739914,50.46034875,38.83804324,81,50.93377865,39.12013281,10.44566344,7.824067749,6.740794628,14.19954172,10.01943907,8.280517962
4040773260,121.6260437,45.767285,29.22433378,122,45.78763203,29.22877446,11.37796454,6.302852672,5.071886766,18.05297533,8.654870576,6.468258722
4040783120,78.2459626,44.30796823,31.90150241,84,45.02989661,32.21652118,9.300555552,6.031976865,4.841239403,13.68136432,8.371467784,6.538049106
4040839030,34.58671159,24.89170296,17.38971683,24,18.47023775,14.44,3.16321528,2.789572831,2.626515278,4.308574869,3.689753354,3.249929275
4040960200,52.05703332,25.75106572,15.13143484,49,24.98297936,14.9533837,3.683791923,2.812256813,2.53523995,7.136224648,4.395656946,3.318438094
4040960480,41.35415375,19.22144457,13.04898979,45,19.74724502,13.21354027,3.878501668,2.579695844,2.334996151,6.901353626,3.838521251,3.093934228
4040975160,59.17714044,32.11122454,21.57827413,65,32.84877023,21.84326872,4.448536223,2.993817118,2.617571594,9.122140362,5.312808996,4.074734951
4041043580,107.1064853,59.84648932,44.07357304,122,61.53125139,44.82163062,11.09955001,7.591383349,6.169682746,18.39126772,10.9189376,8.606950643
4041108500,42.27382096,22.38971707,14.38613613,31,19.29084073,13.48075412,3.678971294,2.764680258,2.473363985,5.314738769,3.808138711,3.126578627
4041108580,65.72697465,40.99537765,27.98376823,56,37.08182464,26.47058824,3.758416366,3.040018673,2.757246222,7.835081068,5.698463359,4.554634475
4041128330,56.63056884,50.22877789,36.85547778,38,32.04359293,26.25641026,3.919008263,3.420197815,3.077079148,6.240439243,5.401603753,4.71028255
4041144860,65.29544415,59.93211707,49.03633439,33,29.79617445,26.79069767,4.028906268,3.374231605,3.013300029,5.658977524,5.084477552,4.66727402
4041144880,35.97770793,22.05126252,15.55859794,35,21.61086986,15.36820835,3.637934215,2.760820475,2.500995849,5.747997458,4.04783757,3.324804405
5040000010,76.7696598,47.68137539,32.702054,51,36.9236976,28.33753149,8.421472551,4.896417383,3.867310842,9.399980298,6.850628487,5.551312048
5040007690,77.32746192,30.48545213,17.68517689,78,30.54942698,17.69746965,7.916064363,3.622743775,3.020891293,12.44088994,5.524339591,3.962172568
5040011800,22.81518304,12.18627718,8.8175319,23,12.21152798,8.827586207,3.413091379,2.600058262,2.394356148,4.568113158,3.142630115,2.69430325
5040014020,22.79869751,14.40304182,11.61822586,23,14.4511745,11.6481775,3.27979472,2.865579023,2.690183704,4.62246064,3.587984911,3.206330936
5040017040,35.25213107,19.22768087,10.04310333,17,11.77559276,8.307692308,3.659733011,2.46656174,2.241590513,3.661457281,2.934500603,2.535333538
5040017830,51.88663915,27.23759392,15.32126699,51,26.89623517,15.23940796,3.845541079,2.845529039,2.514116251,7.367378353,4.648172425,3.368683737
5040022500,32.74761299,15.7534408,10.65459329,23,13.84740677,10.10258303,3.659814464,2.841594275,2.570047187,4.673882603,3.429342203,2.906523654
5040031240,37.47626965,24.64609735,17.92161016,32,22.32698859,16.86343217,3.726452153,2.938929868,2.679523654,5.551398555,4.316348839,3.657416988
5040038940,12.1176778,12.53959505,12.29686426,11,10.31084975,9.756756757,2.81571627,2.394516062,2.107180312,3.222936542,2.815997579,2.591506312
5040041880,33.28905653,23.32854138,17.57794618,27,20.07686524,15.90977444,3.561091413,3.016376708,2.695065278,5.093051972,4.117199848,3.572154081
5040049720,67.32448356,40.34686668,28.73942781,77,42.59790351,29.81514597,4.204110277,3.051051796,2.702674758,10.19889811,6.250562596,4.872870897
5040055960,22.43032761,16.95026344,14.43004598,27,18.13375581,15.45472367,3.335048814,2.94085867,2.748482884,4.786973942,3.81701738,3.493565661
5040056460,22.68203681,14.80765403,11.29857026,26,15.71932599,11.83882205,3.311099705,2.906043785,2.703741094,4.696756013,3.566346098,3.11175
5040056470,17.54471786,11.30548325,9.124186857,19,11.65480226,9.344475029,3.298953311,2.859265583,2.671370266,3.996566658,3.11080761,2.800393303
5040056740,26.67502549,18.91569529,14.36355091,20,15.25005901,12.44827586,4.240029356,3.530215505,3.108730917,4.682598705,3.889607382,3.449308002
5040056750,18.60095523,15.08023214,13.37026713,19,15.40184527,13.71331828,4.196323895,3.416390152,3.008618053,4.790372863,4.00909739,3.642315567
5040057320,20.5683123,17.22797817,15.16723911,20,16.73537843,14.69708738,4.085294425,3.53362173,3.14688787,4.751210879,4.123584121,3.760587604
5040057330,28.64976344,13.40078891,10.50535062,16,11.34535663,9.634965035,4.306499279,2.937497097,2.646509446,4.108702641,3.164260408,2.881203778
5040057720,28.29437443,19.88558585,16.02305143,29,20.08096981,16.16283225,3.839368377,3.327816176,3.075534497,5.471525098,4.314733247,3.793249723
5040059440,25.24274039,15.43663143,11.6854934,19,13.29108429,10.71428571,4.271362988,3.713789194,3.492029855,4.671277753,3.849810057,3.492313875
5040059450,39.59988632,24.67575107,18.28273403,41,25.08141568,18.49971523,4.355310416,3.047202525,2.746433697,6.857075818,4.541027027,3.766146957
5040061660,14.55996133,11.84484882,9.575525893,13,10.42533217,8.64,2.897899853,2.782104754,2.661651195,3.371296705,3.017276194,2.773445274
5040061670,38.20269586,23.90103225,17.3640354,51,25.63938171,18.20689217,3.631574389,2.628506839,2.326376113,7.452186307,4.394403431,3.522773223
5040064130,22.10202125,17.01624626,12.65766539,21,15.9148691,12.03703704,3.738801939,2.917193898,2.640204936,4.545402578,3.634885708,3.112110053
5040064140,30.92809319,22.4286547,17.53576868,32,22.98869212,17.94055202,3.856187386,3.12017218,2.838503061,5.679129697,4.420961005,3.796275457
5040065600,25.55720306,16.31311285,10.94070457,19,13.44388323,9.870026525,3.195249879,2.793926476,2.569546448,3.867354794,3.206614341,2.785847039
5040067860,62.04538874,35.08988504,24.12286934,75,37.21645026,24.97977023,4.019862759,3.06142586,2.735650928,9.893853609,5.759622655,4.43586573
5040068450,60.18395148,32.30678507,20.40688019,54,30.48006914,19.88800596,4.025150597,3.252624996,2.946292763,7.863767609,5.171810303,4.0226326
5040068460,49.8699598,29.27966934,20.35834351,52,29.77461597,20.57555804,4.00044817,3.096831326,2.818913511,7.654561185,5.027682229,4.025638434
5040069590,50.97668596,27.80549835,18.65601981,55,28.50285076,18.91360959,4.067804216,3.282599219,3.031361296,8.001535041,4.981233243,3.938385334
5040069600,32.15268742,19.65277181,13.89894967,28,18.15042969,13.30076336,3.886515051,3.060737388,2.774851606,5.205680523,3.86617446,3.271834889
5040069960,47.00656179,26.01527477,17.26715067,45,25.48258216,17.08448118,4.128050269,3.234594752,2.992235706,7.030819277,4.662323844,3.746444283
5040069970,52.16293654,26.80445638,16.59185511,69,28.62012333,17.10798886,4.152390422,3.189020186,2.857256008,9.428475852,4.947837635,3.683700714
5040070700,46.37268887,25.72208073,17.99245561,53,26.59112487,18.33527554,4.287195664,3.210372219,2.942552126,8.052663697,4.755504262,3.842399519
5040070710,123.6197259,64.56827347,42.22034223,170,69.00656446,43.67101435,8.168107972,4.282586488,3.121559827,21.28311278,9.518478969,6.534573639
5040073410,10.92939905,7.808200694,6.764129629,11,7.825681048,6.77807309,3.012371645,2.668645714,2.507780304,3.198772547,2.724384887,2.539558986
5040073420,30.51543801,15.57712393,10.34196491,31,15.65195862,10.36635967,5.180485242,3.453520733,2.925816616,6.332883767,3.92707164,3.146753475
5040076530,14.71250865,7.594534118,5.587888765,11,6.98125266,5.379935966,3.12416329,2.422338684,2.172859609,2.915777835,2.379991349,2.141304297
5040076890,20.03763456,15.51824494,12.63813906,15,12.35833991,10.57232704,2.986943755,2.94779026,2.85109167,3.559308881,3.208936604,2.969388084
5040077640,14.25076109,7.816665814,5.926016303,18,8.188319946,6.077786609,2.853609572,2.091198596,1.788483443,3.695412905,2.41294625,2.049815166
5040082270,40.53010001,23.03521886,17.45548313,70,24.61452084,18.1596622,4.295236541,3.072919177,2.765086388,10.29363088,4.766934789,3.972847534
5040085040,45.75228371,29.27558636,23.11746658,72,31.45003182,24.36283303,4.641558419,2.927154787,2.521188275,10.5615922,5.321987505,4.409197921
5040087630,9.460020066,7.612633341,6.924302528,9,7.396576853,6.725490196,2.680954246,2.495757114,2.403514796,2.845062263,2.592563618,2.462923041
5040491370,9.197720245,5.760435696,4.693127399,10,5.878903956,4.75862069,2.35508984,2.079301491,1.961500547,2.687653666,2.198096656,2.027526286
5040491510,28.15352088,14.5396828,11.10308178,20,12.93802525,10.46712803,3.835758082,2.985789103,2.779897154,4.114323632,3.260869141,2.951957772
5040511570,36.15550541,21.57941208,16.66614961,33,20.98873506,16.38027094,3.741918343,3.129423986,2.849943111,5.66147386,4.193902422,3.634482701
5040524870,35.87141759,19.19788378,14.76761262,48,20.10574269,15.15268402,3.999428524,3.566907248,3.368037409,7.294747889,4.38783447,3.814683481
5040533380,19.93143748,13.02945816,8.999979265,15,10.66289367,8.067729084,3.448609626,3.12473766,2.802106881,3.621828342,3.050673914,2.691198875
5040533450,9.98065188,7.561172739,6.643134372,9,7.147876127,6.329512894,2.989634993,2.635815366,2.526501124,2.942794526,2.633711228,2.498768664
5040591010,9.074059431,6.818040576,6.132515555,9,6.802609478,6.118835893,2.836709972,2.679208938,2.592899182,3.026084789,2.728873782,2.61551074
5040591050,99.52864514,55.88182316,38.67831933,137,59.43710098,40.05207989,7.952217363,4.411261606,3.191480567,18.00761501,8.72414631,6.273718829
6040000010,57.55272716,43.60469429,33.68313798,42,33.5492588,27.81188119,6.542941062,5.060582209,4.293998403,8.203704196,6.645874589,5.746219972
6040000740,73.1125096,33.03152238,24.29432968,111,34.62976884,24.78523544,7.723405121,4.94891442,4.196325663,15.32945308,6.63216196,5.332786705
6040000750,76.75211559,44.24901486,36.02039948,85,45.0657894,36.47076013,9.633202085,6.07237707,4.881922505,14.08411493,8.571769381,7.106221659
6040005190,45.30995736,29.41910589,18.88056245,23,17.87519192,14.2972973,8.543050766,3.48018391,2.666988081,5.44139246,4.003819136,3.387392707
6040005490,49.60235587,11.55125975,9.266021138,54,11.63039044,9.279810639,4.462651033,2.569389453,2.374420517,8.238924687,3.066023483,2.72657439
6040005500,90.16511419,56.23140715,32.71044887,72,46.98752717,30.12731926,7.892597965,3.738771061,2.867533087,11.24798117,7.218981553,5.162272622
6040007010,65.70337925,39.27346898,29.8995254,52,35.7680662,28.26404677,7.448322864,5.025577347,4.223322629,9.317586367,6.849782415,5.747588956
6040007960,88.44458831,48.17136102,33.84675499,95,49.15820877,34.24857583,7.901502149,4.520496204,3.554701664,13.71355164,7.73712662,5.837136006
6040008320,89.76486857,62.32251282,49.34132294,88,61.66057863,48.89834107,8.253411322,5.130143762,3.895458875,13.28492303,9.324703132,7.519339254
6040009770,39.42292458,28.05462491,21.84612781,37,26.7983796,21.09454061,5.320808758,3.696435875,3.18457917,7.027948258,5.249377143,4.442622016
6040012800,22.35509269,17.09238759,13.4039011,19,14.60328031,11.95319149,3.648519682,2.483688422,1.939307065,4.425764791,3.344537349,2.789147125
6040013420,53.64762124,32.12857043,21.01724417,21,17.3992184,14.54545455,6.987626696,3.374851252,2.722378564,4.931991043,3.967420289,3.482221661
6040013430,68.21057209,36.28755001,23.33365482,43,29.29735105,21.08507089,8.366158275,3.747054629,2.852495463,7.915770595,5.379750273,4.209739334
6040013750,50.8511045,24.25513002,14.82337418,42,22.12936637,14.33556373,6.162531372,3.360398584,2.665099335,7.803105395,4.476391422,3.370438121
6040013760,58.48747317,28.59721178,19.13881933,82,30.01059699,19.543889,5.347779849,2.949078643,2.507301899,12.19620621,5.074314709,3.828746691
6040014330,83.34097706,48.42668791,37.10254303,66,44.21068172,35.1681592,7.683276116,4.583866927,3.555856238,10.51923824,7.294754994,5.977097104
6040015940,30.03336361,21.79620883,17.00936579,26,19.35065044,15.62327416,5.284303268,3.692660796,3.084421347,6.097862849,4.636490687,3.944646515
6040015950,39.36896938,21.965605,16.09893697,23,17.11305265,13.95412844,5.839331052,3.49526901,2.857374398,5.545107275,4.26986445,3.660109101
6040016720,18.35754875,14.5992406,12.71319577,18,14.45501165,12.5800317,3.911400939,2.910409227,2.562052912,4.712867438,3.767532762,3.367148278
6040016760,61.63136605,35.98993477,26.10345796,51,32.64212339,24.75495813,6.62810649,4.186625264,3.424248826,8.93146226,6.215197344,5.053876222
6040016970,25.73206071,21.73815045,19.55098824,25,21.04009454,18.85582255,4.177935607,3.855062884,3.590445233,5.518709223,4.90590159,4.536381506
